guest_key,guest_id,full_name,nationality,lifetime_bookings,lifetime_spend,first_stay_date,last_stay_date
5704189138041937733,5704189138041937733,,ISL,1,411.03000000000003,2017-02-02,2017-02-02
5707921774889116117,5707921774889116117,,PRT,1,43.0,2016-11-28,2016-11-28
5709267969307981221,5709267969307981221,,PRT,1,43.0,2016-11-30,2016-11-30
5710152579609078851,5710152579609078851,,PRT,2,130.0,2016-09-28,2016-09-28
5710505409636795864,5710505409636795864,,JPN,7,1284.02,2015-12-27,2016-06-05
5711105071861621578,5711105071861621578,,PAN,7,3428.7,2015-11-03,2017-05-28
5713328032937412900,5713328032937412900,,ESP,1,504.0,2016-07-02,2016-07-02
5713669325069928578,5713669325069928578,,NLD,49,11666.02,2015-07-07,2017-08-29
5714326255652417798,5714326255652417798,,PRT,9,1053.0,2016-01-21,2017-04-04
5718149912059971008,5718149912059971008,,USA,1,85.0,2017-03-12,2017-03-12
5719447642899625032,5719447642899625032,,EGY,3,630.0,2015-11-23,2015-11-23
5719599384027434651,5719599384027434651,,PRT,3,271.0,2017-03-14,2017-07-19
5722997090762279271,5722997090762279271,,PRT,1,80.0,2016-03-08,2016-03-08
5723220971157530338,5723220971157530338,,PRT,1,0.0,2017-02-04,2017-02-04
5723989001480225310,5723989001480225310,,PRT,1,70.0,2017-01-24,2017-01-24
5725271882048415144,5725271882048415144,,CHE,17,5564.6900000000005,2015-08-04,2016-03-25
5726112865779303949,5726112865779303949,,DEU,3,1020.0,2015-07-05,2017-07-01
5729583269652682520,5729583269652682520,,MEX,1,175.2,2016-02-19,2016-02-19
5730155011555381163,5730155011555381163,,GBR,27,9673.35,2016-02-11,2017-08-12
5730640701325040765,5730640701325040765,,BRA,1,75.0,2017-01-18,2017-01-18
5732985189051711276,5732985189051711276,,IRL,1,2689.4,2017-07-18,2017-07-18
5733987903642386723,5733987903642386723,,PRT,1,75.0,2017-01-13,2017-01-13
5734050289593514744,5734050289593514744,,GRC,2,1161.0,2016-04-28,2016-04-28
5735315007946491856,5735315007946491856,,PRT,1,70.0,2017-02-20,2017-02-20
5739470596929315561,5739470596929315561,,JPN,24,7068.36,2015-09-08,2017-08-30
5739484846685962726,5739484846685962726,,USA,2,480.0,2015-09-19,2015-09-19
5741833185362806934,5741833185362806934,,LUX,3,1825.5,2017-07-28,2017-07-28
5742870431197674027,5742870431197674027,,PRT,1,92.8,2015-10-04,2015-10-04
5747580223037729545,5747580223037729545,,ROU,1,210.0,2015-11-23,2015-11-23
5749346688897819439,5749346688897819439,,BEL,1,585.0,2016-11-07,2016-11-07
5754221616439722292,5754221616439722292,,ROU,1,293.85999999999996,2015-10-12,2015-10-12
5756220621186131498,5756220621186131498,,PRT,8,893.0,2016-10-20,2017-07-14
5759418786585504785,5759418786585504785,,DEU,7,2096.2,2016-09-22,2017-05-10
5759477784903218879,5759477784903218879,,DNK,1,104.0,2016-03-20,2016-03-20
5760049558465631412,5760049558465631412,,ESP,1,130.0,2017-08-24,2017-08-24
5761013034787811226,5761013034787811226,,DEU,2,679.6,2015-09-20,2015-09-20
5761056121199932358,5761056121199932358,,IND,2,478.92,2016-04-26,2016-05-22
5762714237081052039,5762714237081052039,,PRT,2,256.79999999999995,2016-06-28,2016-06-28
5763591215757169526,5763591215757169526,,IRL,42,23061.34,2015-07-01,2015-09-23
5765323196987594730,5765323196987594730,,FIN,3,1124.8,2016-11-07,2016-12-19
5765396710395694938,5765396710395694938,,GBR,1,134.0,2015-09-11,2015-09-11
5766969598504497834,5766969598504497834,,PRT,2,472.0,2016-09-21,2016-09-21
5768676869321194473,5768676869321194473,,AUT,29,13085.97,2015-08-13,2017-07-12
5770177833409464348,5770177833409464348,,LUX,1,350.0,2016-10-14,2016-10-14
5772467931586771586,5772467931586771586,,IRL,3,1319.8000000000002,2016-05-17,2017-06-03
5772555956098216477,5772555956098216477,,PRT,3,300.0,2017-02-01,2017-04-26
5772632468054459899,5772632468054459899,,SWE,6,2200.0,2016-12-29,2016-12-29
5772808259318100228,5772808259318100228,,IRL,38,21243.31,2015-07-02,2016-09-09
5774887209781399962,5774887209781399962,,PRT,1,438.0,2015-11-18,2015-11-18
5780869385112615816,5780869385112615816,,GBR,1,85.0,2016-05-23,2016-05-23
5782090379772382339,5782090379772382339,,FIN,1,812.0,2017-04-22,2017-04-22
5782356353650821950,5782356353650821950,,UNK,2,793.0,2016-07-15,2016-08-05
5783326849484501485,5783326849484501485,,DEU,2,507.5999999999999,2017-06-30,2017-06-30
5785398611092921376,5785398611092921376,,CPV,14,13262.68,2015-09-13,2017-01-27
5788007205863628559,5788007205863628559,,PRT,3,504.0,2015-10-22,2015-10-23
5788023172602061759,5788023172602061759,,HUN,1,213.0,2016-04-23,2016-04-23
5788169974288691384,5788169974288691384,,PRT,14,2556.7,2015-08-27,2017-08-12
5788741213640463441,5788741213640463441,,IRL,17,14277.21,2015-07-31,2017-08-21
5788952797416144608,5788952797416144608,,PRT,1,1771.0,2016-07-31,2016-07-31
5789180309674854511,5789180309674854511,,ESP,1,125.0,2016-10-06,2016-10-06
5790250929248115360,5790250929248115360,,CHE,1,285.0,2016-09-19,2016-09-19
5792142373673384325,5792142373673384325,,USA,1,128.0,2017-06-21,2017-06-21
5794195048758753843,5794195048758753843,,LBN,3,1360.0,2016-06-13,2017-08-28
5795768916767365600,5795768916767365600,,PRT,6,333.0,2016-02-01,2016-12-27
5796556834831111718,5796556834831111718,,PRT,2,184.0,2017-05-24,2017-07-04
5796636638221831455,5796636638221831455,,PRT,2,84.0,2016-10-18,2016-10-20
5797584857613172892,5797584857613172892,,PRT,1,35.0,2017-02-01,2017-02-01
5799011750339152150,5799011750339152150,,COL,1,582.0,2016-03-06,2016-03-06
5799343787664057245,5799343787664057245,,GBR,3,2360.0,2017-03-11,2017-03-11
5799442582949032380,5799442582949032380,,FIN,6,3274.3199999999997,2016-03-22,2017-05-28
5800997327080448329,5800997327080448329,,ITA,4,635.0,2016-11-27,2016-11-28
5803718177736807136,5803718177736807136,,PRT,69,16439.58,2015-08-30,2017-06-23
5804448155237567246,5804448155237567246,,PRT,7,1228.78,2015-10-10,2016-01-11
5805272507666722307,5805272507666722307,,PRT,1,0.0,2017-02-07,2017-02-07
5805498649699990045,5805498649699990045,,UNK,12,818.0,2015-11-25,2016-10-24
5805545702343054301,5805545702343054301,,BEL,1,176.0,2017-03-02,2017-03-02
5811726452529988827,5811726452529988827,,CHN,3,600.0,2016-08-22,2016-08-22
5818240254383187645,5818240254383187645,,USA,1,135.0,2016-03-26,2016-03-26
5820294854053931950,5820294854053931950,,NLD,2,135.45,2017-01-01,2017-03-09
5823496313639742732,5823496313639742732,,PRT,2,373.0,2016-12-29,2017-04-07
5825620342519086959,5825620342519086959,,DZA,1,552.5,2015-10-05,2015-10-05
5826214128053026536,5826214128053026536,,ESP,1,630.0,2016-03-20,2016-03-20
5826228336935680556,5826228336935680556,,PRT,20,1611.0,2015-11-09,2017-08-01
5826771210263643193,5826771210263643193,,PRT,3,240.0,2016-02-01,2017-04-26
5829786835628638835,5829786835628638835,,KWT,1,125.0,2016-12-30,2016-12-30
5831405519056787642,5831405519056787642,,BRA,1,85.0,2017-03-12,2017-03-12
5834158192404691584,5834158192404691584,,USA,1,519.75,2015-08-23,2015-08-23
5835866912105232740,5835866912105232740,,PRT,3,305.0,2016-05-28,2017-03-21
5836316541573672224,5836316541573672224,,EST,17,7551.59,2015-07-10,2017-07-24
5837181039905744393,5837181039905744393,,THA,1,493.2,2015-12-25,2015-12-25
5837758148206922528,5837758148206922528,,ITA,1,79.0,2016-02-13,2016-02-13
5839303610101246611,5839303610101246611,,MYS,2,124.8,2016-12-23,2016-12-23
5842592861072444291,5842592861072444291,,CHN,1,303.0,2016-02-28,2016-02-28
5843987357460624411,5843987357460624411,,PRT,19,1806.0,2015-07-20,2017-08-17
5846875620755395615,5846875620755395615,,PRT,3,1206.0,2016-04-26,2016-06-27
5847374440135145248,5847374440135145248,,URY,3,640.0,2016-05-24,2016-05-24
5850789387895494770,5850789387895494770,,PRT,2,360.0,2016-05-15,2016-05-15
5851210810495851875,5851210810495851875,,AUT,1,240.29999999999998,2017-08-02,2017-08-02
5854455265319372251,5854455265319372251,,PRT,77,6577.2,2015-07-14,2017-04-24
5856027557501330360,5856027557501330360,,FRA,3,1268.97,2016-04-14,2017-08-15
5859061982331483640,5859061982331483640,,PRT,1,42.0,2016-03-22,2016-03-22
5859425507545244656,5859425507545244656,,PRT,2,354.0,2016-03-09,2016-03-09
5861318761201857617,5861318761201857617,,HUN,2,353.29999999999995,2016-03-15,2017-03-20
5861334647994710000,5861334647994710000,,PRT,1,70.0,2017-02-20,2017-02-20
5861389269472248582,5861389269472248582,,PRT,2,259.0,2017-03-15,2017-05-14
5865154427730091199,5865154427730091199,,FRA,116,80964.06999999999,2015-07-17,2017-08-14
5869235057273194458,5869235057273194458,,SVK,1,413.12,2016-03-28,2016-03-28
5869348872723016301,5869348872723016301,,FRA,2,807.8,2016-04-06,2017-02-19
5871874660146231550,5871874660146231550,,TUR,1,142.0,2016-01-19,2016-01-19
5873229404443655206,5873229404443655206,,PRT,3,325.0,2015-08-28,2015-10-27
5875512443029823554,5875512443029823554,,PRT,82,66966.55,2015-07-03,2017-08-29
5875647341817418556,5875647341817418556,,SUR,1,924.0,2017-05-16,2017-05-16
5877741609847354709,5877741609847354709,,PRT,1,169.0,2017-08-25,2017-08-25
5877803135454027367,5877803135454027367,,DNK,2,240.0,2016-10-11,2016-10-12
5879667165801408976,5879667165801408976,,CHE,2,1771.2,2015-09-22,2015-09-22
5879690344052219180,5879690344052219180,,PRT,2,148.0,2015-12-14,2016-10-24
5881021196675922710,5881021196675922710,,BHR,1,380.0,2017-08-30,2017-08-30
5882023242362382269,5882023242362382269,,CZE,2,300.0,2016-11-21,2016-11-21
5885025049515526597,5885025049515526597,,IRL,1,500.0,2017-08-05,2017-08-05
5889306555167734354,5889306555167734354,,GRC,2,2406.5,2015-09-25,2017-05-07
5889470564423302737,5889470564423302737,,GBR,16,8341.06,2016-10-31,2017-06-14
5890324857432004473,5890324857432004473,,PRT,23,7357.2,2015-10-05,2017-06-04
5894242055191119855,5894242055191119855,,GBR,8,2559.58,2015-07-24,2017-07-01
5899485816382082231,5899485816382082231,,NLD,1,60.0,2016-10-17,2016-10-17
5900714994813931111,5900714994813931111,,ESP,1,688.0,2016-09-02,2016-09-02
5904525343658952909,5904525343658952909,,EST,1,319.6,2016-12-13,2016-12-13
5905003318112274925,5905003318112274925,,PRT,12,5278.0,2016-03-17,2017-02-13
5905817734719364273,5905817734719364273,,ROU,1,938.6999999999999,2016-08-03,2016-08-03
5906067321349486816,5906067321349486816,,FRA,6,1157.4,2016-01-14,2017-01-30
5906500327603045428,5906500327603045428,,ITA,5,2283.0,2017-05-15,2017-05-15
5908955446957517729,5908955446957517729,,PRT,13,1830.0,2016-02-25,2017-05-22
5909068115523518923,5909068115523518923,,PRT,1,144.5,2017-08-06,2017-08-06
5910616432813144641,5910616432813144641,,NLD,1,156.0,2016-12-12,2016-12-12
5910882113583101024,5910882113583101024,,PRT,1,80.0,2016-02-19,2016-02-19
5911359954876376429,5911359954876376429,,CHN,3,1083.98,2017-04-14,2017-04-15
5911486020726720494,5911486020726720494,,POL,7,3432.1,2015-11-02,2016-08-26
5911616429890069088,5911616429890069088,,PRT,7,2015.0,2016-03-20,2016-10-17
5912866298466531074,5912866298466531074,,BRA,5,1574.01,2015-09-21,2017-01-03
5912988754922760139,5912988754922760139,,DNK,1,432.0,2015-10-12,2015-10-12
5914307911045908029,5914307911045908029,,IRL,1,481.17999999999995,2015-10-12,2015-10-12
5916224435233571930,5916224435233571930,,FRA,1,232.0,2016-06-08,2016-06-08
5917632030663238121,5917632030663238121,,IRL,11,1932.0,2016-04-20,2017-05-09
5920215497056497581,5920215497056497581,,ITA,1,150.0,2015-12-05,2015-12-05
5920893465443384323,5920893465443384323,,GBR,45,15856.03,2015-07-24,2017-07-08
5922373682396353938,5922373682396353938,,PRT,13,13120.279999999999,2016-06-27,2017-08-28
5925499240084656200,5925499240084656200,,GBR,60,21422.15,2015-08-29,2016-07-24
5926522212602968717,5926522212602968717,,PRT,5,898.0,2017-04-26,2017-05-24
5928876015205729006,5928876015205729006,,ESP,3,2777.2,2017-03-18,2017-08-19
5929949979104485956,5929949979104485956,,PRT,1,0.0,2017-07-04,2017-07-04
5931513238605784930,5931513238605784930,,IRN,1,78.0,2016-12-16,2016-12-16
5932521666472879983,5932521666472879983,,LVA,1,225.0,2016-11-21,2016-11-21
5935125713064610994,5935125713064610994,,USA,1,216.0,2017-01-03,2017-01-03
5937814586719652246,5937814586719652246,,PRT,5,1977.02,2016-07-18,2017-05-08
5938433778638642416,5938433778638642416,,ESP,2,1995.0,2017-04-07,2017-08-15
5944004437637341942,5944004437637341942,,BRA,2,519.0,2016-07-10,2016-09-25
5944611087317575742,5944611087317575742,,GBR,2,630.56,2015-10-23,2015-10-28
5947679756187740345,5947679756187740345,,PRT,3,245.9,2016-12-11,2017-05-23
5947944926687500130,5947944926687500130,,FRA,3,868.24,2017-01-08,2017-07-28
5951127866694034907,5951127866694034907,,PRT,3,530.0,2016-03-08,2016-03-08
5951681355705526496,5951681355705526496,,ITA,27,6670.5,2015-10-28,2017-08-15
5952219676865007576,5952219676865007576,,GBR,99,35404.22,2015-08-31,2017-08-27
5952269694445423599,5952269694445423599,,PRT,1,31.0,2016-03-02,2016-03-02
5956330578053855294,5956330578053855294,,PRT,1,246.0,2016-07-09,2016-07-09
5956898214060013418,5956898214060013418,,PRT,1,101.0,2016-02-06,2016-02-06
5966333489113454318,5966333489113454318,,PRT,2,89.4,2016-12-19,2016-12-27
5968281670456846245,5968281670456846245,,CHE,1,86.0,2016-02-06,2016-02-06
5969864651642735951,5969864651642735951,,BRA,1,169.0,2016-05-21,2016-05-21
5971769445136928898,5971769445136928898,,LIE,2,745.4,2016-09-25,2017-02-22
5973253104127829624,5973253104127829624,,USA,1,102.6,2016-10-13,2016-10-13
5981063482674118655,5981063482674118655,,POL,1,0.0,2016-02-02,2016-02-02
5982229231770512573,5982229231770512573,,ARM,1,128.0,2016-01-25,2016-01-25
5984303610631327274,5984303610631327274,,ITA,2,158.0,2015-11-14,2016-02-13
5984623770711255991,5984623770711255991,,SVN,1,0.0,2016-03-12,2016-03-12
5989807043024723042,5989807043024723042,,FRA,3,972.0,2016-09-13,2016-09-14
5989963222607226008,5989963222607226008,,PRT,15,4715.15,2015-08-27,2017-08-20
5990370353686281854,5990370353686281854,,DNK,5,2802.4199999999996,2015-07-08,2016-12-24
5990872317234798192,5990872317234798192,,ITA,1,520.0,2015-11-03,2015-11-03
5992914917090942739,5992914917090942739,,FRA,3,1729.2,2017-06-05,2017-07-22
5993069233457134484,5993069233457134484,,PRT,18,5622.2300000000005,2016-04-18,2017-01-05
5994876071567489699,5994876071567489699,,ECU,1,39.0,2016-12-12,2016-12-12
5996069908832130295,5996069908832130295,,ESP,3,384.0,2016-02-27,2016-02-27
6005828803148422476,6005828803148422476,,LTU,5,4435.91,2015-12-22,2017-07-02
6006557751562951832,6006557751562951832,,PRT,12,1281.8,2016-05-07,2016-05-09
6007364520587130929,6007364520587130929,,CHE,41,11647.4,2015-09-08,2016-10-10
6014275526080182806,6014275526080182806,,USA,1,237.0,2015-11-09,2015-11-09
6019160481055891516,6019160481055891516,,ESP,1,160.0,2017-03-06,2017-03-06
6023298756073550289,6023298756073550289,,PRT,1,353.8,2016-06-10,2016-06-10
6023475863807988855,6023475863807988855,,PER,1,470.0,2017-05-22,2017-05-22
6024790202881861901,6024790202881861901,,PRT,1,35.1,2015-10-26,2015-10-26
6025419760563712528,6025419760563712528,,PRT,3,1177.25,2016-06-19,2016-08-08
6028352448417118579,6028352448417118579,,CHN,2,851.6999999999999,2015-08-18,2016-01-31
6028876104040387421,6028876104040387421,,DEU,2,1354.5,2016-06-06,2016-09-18
6030266261156532426,6030266261156532426,,PRT,1,78.0,2016-04-07,2016-04-07
6031186928703212677,6031186928703212677,,AZE,1,2349.6,2017-07-24,2017-07-24
6032034162159071795,6032034162159071795,,ESP,1,140.0,2017-01-18,2017-01-18
6033130610796981978,6033130610796981978,,FRA,12,1980.0,2015-09-19,2016-04-20
6033688048221991143,6033688048221991143,,BEL,2,908.0,2016-02-14,2016-07-04
6033859358733268093,6033859358733268093,,ESP,17,6975.9,2015-07-05,2016-08-18
6036256859029670369,6036256859029670369,,IRL,2,669.3599999999999,2016-04-02,2016-09-20
6036336571352298145,6036336571352298145,,IRL,2,390.0,2016-03-25,2016-03-25
6036476104773252523,6036476104773252523,,RUS,1,209.6,2016-12-08,2016-12-08
6036682104544493569,6036682104544493569,,BEL,4,1348.4,2015-09-21,2015-09-21
6036906395972026824,6036906395972026824,,IRN,10,9425.05,2016-03-30,2017-08-27
6037043442418535523,6037043442418535523,,ESP,8,2189.2400000000002,2016-03-20,2017-03-22
6037491627535000694,6037491627535000694,,IRL,2,1221.5700000000002,2016-07-04,2016-07-04
6038021741941203379,6038021741941203379,,ESP,1,359.4,2016-12-07,2016-12-07
6043093578453202991,6043093578453202991,,CHE,9,7833.5599999999995,2015-07-25,2016-09-27
6043935795702186376,6043935795702186376,,ITA,5,1290.0,2016-04-22,2016-04-22
6044482290641450082,6044482290641450082,,SWE,8,2385.0,2015-11-23,2016-10-06
6047944382027044041,6047944382027044041,,BEL,1,200.0,2016-09-14,2016-09-14
6048671680713972309,6048671680713972309,,HRV,1,756.0,2017-06-19,2017-06-19
6052575187234981709,6052575187234981709,,DEU,2,459.9,2016-03-02,2016-11-09
6055245241718740254,6055245241718740254,,MEX,30,9003.8,2015-09-03,2017-08-27
6057485704380618719,6057485704380618719,,NOR,35,14084.789999999999,2016-01-19,2017-08-01
6059123314963054410,6059123314963054410,,ESP,5,1694.5,2015-07-18,2016-02-26
6062909268156812430,6062909268156812430,,GIB,2,564.0,2016-06-11,2016-06-11
6063723990206766780,6063723990206766780,,GBR,1,260.0,2015-12-08,2015-12-08
6064980031409095551,6064980031409095551,,PRT,1,170.0,2015-09-29,2015-09-29
6068191904200738153,6068191904200738153,,AUT,3,1771.0,2016-02-15,2017-06-15
6069958524487254781,6069958524487254781,,DNK,1,310.5,2017-07-09,2017-07-09
6070342470338161128,6070342470338161128,,ESP,1,0.0,2015-12-24,2015-12-24
6073939566965271290,6073939566965271290,,PRT,2,0.0,2015-07-16,2016-07-06
6074873667631433993,6074873667631433993,,DEU,4,940.0,2017-05-09,2017-06-23
6075193605136800284,6075193605136800284,,ESP,8,1356.0,2015-09-22,2017-07-28
6078233368802652906,6078233368802652906,,GBR,1,575.96,2016-10-22,2016-10-22
6079148999348172454,6079148999348172454,,ARG,1,315.0,2017-05-24,2017-05-24
6079333845219574604,6079333845219574604,,POL,1,255.0,2016-08-28,2016-08-28
6079732328348476573,6079732328348476573,,PRT,1,25.0,2016-02-17,2016-02-17
6079993675524662239,6079993675524662239,,PRT,1124,704036.01,2015-07-01,2017-08-31
6080819402732366959,6080819402732366959,,PRT,2,460.0,2015-10-29,2016-10-12
6080884549390348921,6080884549390348921,,FRA,1,220.0,2016-06-08,2016-06-08
6087379044165345973,6087379044165345973,,ESP,1,330.0,2017-05-14,2017-05-14
6088319510292600867,6088319510292600867,,IRL,22,8504.8,2015-09-02,2017-05-10
6088554982676453871,6088554982676453871,,PRT,1,87.0,2016-01-06,2016-01-06
6091782764780682257,6091782764780682257,,PRT,2,440.0,2017-03-15,2017-03-15
6094879219631107485,6094879219631107485,,PRT,1,285.0,2015-10-21,2015-10-21
6097361726689056196,6097361726689056196,,PRT,1,855.0,2017-08-18,2017-08-18
6100935912386229770,6100935912386229770,,ESP,1,285.0,2017-05-30,2017-05-30
6104223898873614067,6104223898873614067,,AUS,1,75.2,2015-10-27,2015-10-27
6111962857496812060,6111962857496812060,,DEU,154,31891.68,2015-08-14,2017-08-25
6113603864756774773,6113603864756774773,,SWE,2,1637.51,2016-04-30,2016-04-30
6117763608453177187,6117763608453177187,,BEL,3,1520.7600000000002,2016-10-05,2017-08-22
6122057426981902048,6122057426981902048,,CHE,3,845.88,2015-10-24,2016-03-21
6123576462762905814,6123576462762905814,,IRN,1,210.0,2015-11-23,2015-11-23
6126121597181105056,6126121597181105056,,PRT,1,70.0,2017-03-13,2017-03-13
6127212206447875291,6127212206447875291,,TUR,1,193.8,2016-08-22,2016-08-22
6128005672178229607,6128005672178229607,,ITA,60,14772.5,2015-07-11,2015-08-29
6128389740021431875,6128389740021431875,,ITA,1,160.0,2016-01-26,2016-01-26
6128920774225073047,6128920774225073047,,ESP,3,3239.0,2015-07-20,2015-09-07
6129205859268840924,6129205859268840924,,ROU,1,509.76,2016-09-05,2016-09-05
6132255268974931179,6132255268974931179,,IRL,68,35231.0,2015-09-03,2017-08-23
6132322828521609224,6132322828521609224,,GBR,1,859.36,2017-08-07,2017-08-07
6136264243858873694,6136264243858873694,,ITA,1,88.2,2017-03-23,2017-03-23
